Active User,Passive User,yes_vote
21704,14823,0
2868,39133,0
3810,48331,1
19380,37144,1
58965,36338,1
58506,37094,0
27770,6886,0
16100,19350,1
56136,21822,1
8570,38358,1
37918,12738,1
37983,4185,0
37029,58046,1
54038,40146,1
47556,19374,0
47557,48283,1
35152,25380,1
22478,48982,1
13666,30383,1
3041,29005,0
27337,37932,1
21146,34810,0
14611,57718,1
773,21822,1
24107,966,1
29350,35020,1
15509,13301,1
52439,57533,1
16627,54345,0
49535,3446,1
20878,27954,0
6154,52100,1
38241,51164,0
28640,17466,0
7314,56071,0
26565,6890,0
36862,25022,0
10848,8228,0
17008,2959,1
56766,14620,0
57354,35113,0
39075,29709,1
20666,8535,0
43080,52474,0
27768,852,0
23680,26761,1
23980,30253,1
42927,29274,0
475,42981,1
38341,3526,1
19372,2586,0
17768,23570,1
27497,28159,0
5325,47476,0
53442,42777,0
49749,45524,1
9721,15521,0
6749,11922,1
57879,19890,0
13007,59393,0
19004,45440,1
8138,5049,0
52309,56152,1
19142,13035,0
2830,18792,1
25617,48489,1
46041,30415,0
5198,33371,1
56361,16114,0
21764,3801,0
59038,50908,1
41367,44016,0
37613,44762,1
53097,3435,1
1573,45604,1
39361,53154,1
48246,14304,1
11650,12163,0
23815,45853,0
57548,37393,1
13307,33589,1
49630,6804,0
8502,25522,0
21934,42928,0
37297,11922,0
59238,18741,0
21193,6118,0
20045,44359,0
21413,11404,0
21829,22425,0
3640,719,0
24349,20221,0
30712,13090,0
20350,53525,1
53086,42045,0
44814,30757,0
48220,3778,1
45770,47293,0
10947,14938,0
29756,32392,0
32909,41804,0
21653,19183,0
24045,20726,0
3904,26950,0
28668,860,0
15956,56237,1
1346,57640,0
40826,50673,1
18199,11585,1
729,25580,1
59860,30701,1
5752,7110,1
12611,3788,1
51634,42275,0
38965,10762,1
31700,8037,1
55813,44122,1
38335,44575,1
21634,22729,0
25814,48250,1
20440,57199,0
32045,9960,0
46619,55399,1
31807,10155,0
34434,35784,1
56761,4663,1
52709,46651,1
16082,21641,0
52074,58044,1
45680,4801,0
45400,19045,1
30264,51188,1
57343,18551,1
10893,40014,0
49279,43513,0
11425,50601,1
30788,5999,1
8589,42906,0
44280,46337,0
21590,9356,0
35476,29292,0
48334,47301,1
33134,6343,1
29332,43409,0
59536,19937,0
36087,26112,0
3393,3508,1
11849,21914,0
7869,11070,1
11856,49111,1
29943,52909,0
839,1632,0
13141,58153,1
26547,57994,1
10465,12941,0
43887,50734,1
52603,41737,1
17982,6873,0
27699,54883,0
12298,58122,0
30838,15198,1
22004,38072,1
13941,25128,0
1819,59053,0
44175,16653,0
42559,43744,1
28915,28507,1
8281,41055,0
44501,16470,1
55501,21919,0
29697,50892,0
39966,43378,0
20553,34074,0
59149,52727,1
27431,12922,1
12406,48994,1
34835,49485,0
252,3533,0
25466,32477,0
10922,53347,1
51373,46215,0
18301,9682,0
31416,20402,1
24566,50945,1
21611,50415,0
1903,23517,0
14966,8216,0
48408,7640,1
44425,19336,1
21588,10079,1
27171,21248,0
7477,47240,0
59188,40789,0
1726,15414,0
58976,47724,1
2451,41436,1
34961,43239,1
23179,450,1
21684,51025,0
38839,51977,0
51000,7656,0
35083,51600,0
30438,52876,1
56887,32258,0
12913,36517,1
2623,30714,0
38754,54259,1
28279,23336,1
25318,41949,0
991,26559,0
1573,25299,1
38598,20942,0
17659,1686,0
56141,3285,0
6527,41348,1
14292,10261,1
3806,52619,1
36019,32727,1
44335,58549,0
8500,29217,1
57778,16645,0
32757,59735,0
38099,2647,0
9742,10437,0
9604,53863,0
24848,34799,0
13695,49860,0
38569,1422,1
12114,30243,1
51404,20282,1
41113,44786,1
56222,49398,1
7266,22908,1
5881,33815,1
38994,19378,1
26390,56504,1
25914,31438,1
19031,12004,1
16755,36341,0
47599,8382,1
55923,48571,1
4490,7311,0
26424,39714,1
52778,29640,0
16829,27890,1
51567,4828,0
48560,7152,1
27603,1557,1
53300,25618,0
59006,3469,1
44259,16437,0
15922,5334,1
21774,11543,0
21780,51552,1
25562,24700,1
30049,17271,0
41611,5843,1
40757,36500,0
31175,4480,1
59363,19110,0
2441,25340,1
32571,54203,0
38105,27626,0
33413,33094,1
7747,1133,0
49827,57946,1
37597,26351,0
48675,30398,1
42307,15718,0
20615,45332,0
779,9806,1
35985,59448,0
9859,55463,0
46508,17237,1
50053,4121,0
12965,39338,0
18993,37748,0
29028,37456,0
57402,3643,0
44532,49381,0
15555,8495,1
2401,53627,0
43423,24268,0
38360,50116,1
26021,4402,0
35860,27806,1
40448,57257,1
18297,53771,1
53898,26064,0
41804,713,1
50428,27246,1
26109,11292,1
3486,37228,0
572,24786,0
2994,15265,1
29677,43958,0
53051,33733,0
41697,7841,0
35718,9004,1
23892,14028,0
10673,24718,1
39369,52834,0
39290,41760,1
47412,6234,1
12693,6341,1
36342,29341,0
58781,47374,1
38940,16877,1
41619,42184,1
27859,53012,1
21354,3589,1
23297,50804,0
34617,44540,1
11411,29806,1
47827,52156,0
51451,9978,1
52031,24977,0
9685,22838,0
4632,15820,1
57927,568,0
29110,2106,1
95,35819,1
43461,46598,0
4051,36040,1
40832,12922,1
57380,37937,0
2984,30445,0
58110,10607,0
30265,1820,1
40570,8355,0
27708,20638,0
40508,47477,0
34670,58153,0
46158,21384,0
20475,58919,0
22948,6547,0
32687,4589,1
13494,35425,0
1159,29930,1
38085,29631,0
1975,54201,0
36757,9738,1
48771,40313,0
13390,1248,0
16128,50781,1
44553,21804,0
59537,11657,0
17222,21548,0
17335,12988,0
33897,36674,1
6770,20293,0
36063,59838,0
18890,5182,1
56660,15541,1
42465,21105,0
30673,25317,0
51224,50057,1
51077,29316,1
12957,23710,0
27518,6430,1
755,38587,1
37903,32495,0
46368,59795,0
2230,45295,0
5905,35962,1
27187,26708,0
46197,57973,1
57762,58465,0
12543,5985,1
18525,38593,1
44622,59300,1
42094,44278,0
49410,48685,1
19694,5792,0
15117,28820,0
20713,35999,0
49041,36585,0
28046,3524,1
33540,2340,0
24728,37866,1
45966,1472,0
5440,10277,1
47192,56701,0
17563,28342,0
16535,57027,0
14382,46997,1
14903,30273,0
19653,13721,0
12878,7205,1
31930,48656,1
5562,31,0
14686,46759,0
12048,53285,0
30839,20427,0
38956,31359,1
51709,50315,0
12398,19689,1
33996,34640,0
31434,20456,1
19778,40170,0
16115,28380,1
13955,18561,0
7277,21525,0
54266,36230,1
15280,48396,0
59173,2541,1
33995,48644,1
21274,52636,0
37985,37141,1
39417,57564,0
15039,10467,0
18973,6090,0
13984,21139,1
19935,38331,0
23756,27065,0
47022,25933,0
25151,6819,0
27251,48631,1
48623,8886,0
35997,47235,1
9558,6017,0
9632,3809,1
41047,51640,0
33171,24049,0
41261,26763,0
13784,35591,0
27961,37070,0
9575,20076,0
46535,5238,0
21897,5090,1
53671,44138,0
20577,9992,1
58924,1034,0
5329,50389,0
40713,71,1
31568,43506,1
38855,3271,1
22966,10974,1
59098,36371,1
45163,7650,1
59695,8153,0
44730,16295,1
5291,4897,1
9155,48069,1
50562,52862,1
53647,54290,1
5385,36204,1
15602,43465,0
4143,10987,0
26162,16539,0
2660,30265,0
24812,21966,1
34907,47253,0
47772,15759,0
19183,32137,0
46018,38996,1
7651,45397,0
262,58833,0
20515,59794,0
58602,50058,1
35275,53451,1
14075,34422,0
45707,14022,0
57430,15322,1
58217,19567,0
10172,34951,1
55820,23805,0
38928,13656,0
38045,41089,0
42592,53608,0
29178,14130,0
22319,11365,0
28072,31281,1
41708,51050,1
32587,42988,0
9343,11795,0
49832,48574,1
16240,47110,1
54378,34174,0
56017,13205,0
23039,1946,0
8047,14405,0
45410,29793,0
27178,12744,0
45836,40874,0
23907,38671,0
2884,51713,0
47037,29159,0
42931,19323,1
28790,571,1
1905,32105,0
6536,27544,1
5590,9466,1
57098,57848,0
20640,13201,1
8722,30681,0
59526,58504,0
42494,12681,0
44710,33488,0
38839,52856,1
25908,49433,1
21092,56437,0
10835,35465,0
11324,19468,0
26937,29456,1
11300,51313,0
21730,25405,0
27249,25925,1
49895,29407,1
41306,52543,1
1186,57697,0
58301,30104,0
11234,8826,0
28501,16743,0
24154,48395,0
31481,41753,1
53967,37132,0
35111,36727,1
39142,27055,0
10346,58735,0
48749,36294,1
41099,38345,0
19142,28800,0
4717,40355,1
13300,46495,0
34564,31484,0
11131,12438,0
20619,55899,0
29219,57341,1
55117,10254,0
37270,8270,0
16313,9578,1
23161,29322,0
22385,32769,1
45603,41748,0
4200,19143,0
7664,56031,1
43970,19811,0
27314,24450,1
19584,48161,0
7480,38,1
39825,7818,1
53058,15302,1
51407,42890,0
52850,14520,1
14707,32288,1
28161,41818,1
27633,9539,0
14598,17851,0
45222,3566,1
27545,12855,1
12775,44765,0
32208,58454,1
44570,24114,1
21253,53649,0
29731,36022,1
53924,55978,1
53726,41797,0
575,15156,1
9192,53026,1
10764,9641,1
2724,44218,0
54149,859,1
53895,25016,1
42710,21987,0
14099,22737,0
47766,48070,1
59640,14736,0
30638,25802,0
42028,12070,0
6114,22880,0
53707,10265,0
38337,30797,0
46752,17774,1
51919,34059,1
46845,49067,1
27973,46119,0
19337,41014,0
33606,45525,0
34198,16532,0
9133,25623,0
59940,40995,0
38773,10589,0
52440,8773,1
31860,26887,0
56360,53430,0
28245,39200,0
28834,8608,0
8598,989,1
622,23767,0
17474,47147,1
58354,52106,1
49783,26093,0
42021,1273,1
20110,56325,1
23588,25121,1
41982,49130,1
53889,386,1
1952,52469,0
48276,4108,0
54715,50568,0
51269,42421,1
43713,1685,1
29547,14713,1
4403,56137,1
311,19797,0
48407,3650,0
30401,3638,1
33796,56631,0
38808,22450,0
51225,42699,0
151,11589,0
46763,6722,1
38428,33511,1
37962,53388,0
14219,1280,1
40809,24201,1
38172,54509,1
39175,46855,0
30926,18600,1
58089,38588,1
46109,4581,0
47407,41697,0
42952,3923,0
54921,10900,0
25825,49880,0
50217,45466,0
22487,56353,1
9277,31527,0
28160,27077,0
30855,8189,0
1051,58428,0
1562,7508,0
19935,22233,1
41965,12352,1
15971,10756,1
51879,19817,1
45222,9917,1
56654,48058,0
35288,13122,0
37557,21320,0
11501,47803,1
24565,5432,0
58190,36785,0
17692,44089,0
32061,47218,1
30472,33351,1
36212,57655,0
20336,5704,0
29203,28485,1
12770,53287,1
18229,57697,1
1234,45247,1
45087,10235,0
10176,42301,0
23485,22335,0
27944,52776,0
35604,5237,0
5950,27296,1
7591,46741,1
14722,29571,1
28282,36365,0
37501,32446,0
50135,38238,0
14994,38886,1
25728,59628,0
41288,49030,1
12468,30517,0
1504,34466,1
48257,56909,0
19461,12015,1
19652,15393,0
48031,18933,1
14110,330,0
56904,15374,0
19870,59051,0
12994,28289,1
4034,23227,0
28094,10448,0
43360,50076,0
25391,37907,0
57368,29396,1
39429,45853,1
15596,47868,0
7908,56275,0
49,5080,0
27565,57836,1
6162,3816,1
39129,13316,1
27392,50422,0
43349,2511,0
17350,37893,0
1559,23868,0
1107,18019,1
11180,20302,0
27774,44026,1
20637,38700,0
32909,17642,0
29981,2592,1
13338,12857,0
3899,52140,0
59152,25139,0
33664,1162,0
37764,57130,1
10334,26067,1
2625,15707,1
16978,3561,0
29740,34656,1
14490,29357,1
59180,26235,1
55799,4908,1
5050,13731,1
26782,5360,0
15483,29449,1
44216,49799,1
23757,11876,0
27722,44003,1
56259,32071,0
29391,22231,1
32675,25571,0
20912,21671,0
6914,45940,0
32650,55758,0
22295,11539,0
13254,4879,0
7243,58239,1
49904,29758,1
40536,58319,1
59200,6240,0
14618,58070,0
2729,39525,0
1075,30064,0
43384,19506,0
14760,56496,1
20256,54001,1
24344,35697,0
23435,53693,0
16481,55500,0
38581,33868,1
8742,37726,0
40765,46223,0
24166,57381,1
22973,37736,0
7103,26291,0
15726,19610,0
58917,53560,0
29347,50416,0
19099,29518,0
38074,26946,0
41645,49436,1
12721,13492,0
43865,21101,1
50280,54701,0
57913,57146,0
26181,11553,0
29811,39161,0
24,17749,0
42422,36730,1
36190,5660,0
12196,21194,0
3510,23955,0
49886,25115,0
2065,17690,1
3742,35912,1
23947,11519,0
46952,39845,0
41926,2194,1
27497,44905,0
58106,28544,1
10842,39034,0
50815,7078,0
12433,44195,0
38426,4286,1
4484,742,0
9136,4981,0
29580,34137,0
44440,224,1
38353,48638,0
775,45272,0
25884,20549,0
40859,40767,1
3562,52261,0
6553,56995,1
13660,20145,0
46019,8741,1
9023,52219,1
21732,14703,0
2805,34356,1
29999,49400,0
23115,9271,1
11365,41601,0
41331,23117,1
10084,59349,0
16290,49225,0
45246,39716,0
11388,58167,0
33796,33779,1
16760,54751,0
59373,40386,0
52724,21200,1
48134,3612,0
18837,22656,0
34625,26013,1
29191,57159,0
11247,47111,0
52121,32405,0
44475,47722,1
27104,41324,0
24415,107,0
5652,25239,1
43652,57621,1
44522,55610,0
17104,17429,0
10251,51561,1
14785,54716,1
20643,41078,1
2841,12331,1
6620,18075,1
16935,11483,0
58741,59494,1
21534,41301,1
29426,133,1
12330,51315,0
5157,9311,0
22888,35637,1
37144,39502,0
25217,43584,0
30218,49051,0
41822,14282,0
28611,7621,0
19525,56791,1
42954,56354,1
1824,22074,0
18489,26784,0
56045,18981,1
29528,45193,0
2341,4870,0
10529,4210,0
32394,50423,0
40822,51485,0
26268,51657,1
56651,57601,0
7340,19863,1
21265,33184,0
52164,47697,0
58631,28113,0
55789,8612,0
24347,47280,0
16090,36990,0
7608,1346,0
4597,15875,0
59144,24488,1
50534,5610,0
37760,33142,0
56526,21147,1
29923,2418,0
42995,34042,1
44911,16494,0
45577,55083,0
19746,56062,1
39947,37195,1
25095,56913,1
53799,48976,1
53706,49086,0
55104,30617,1
8245,12247,0
41644,9360,0
56555,57802,0
12332,45723,1
24976,21923,1
29289,26474,0
45161,686,1
57169,10334,0
51085,48948,1
14108,19867,1
18809,34854,0
21193,39374,1
38670,13376,1
18065,52522,0
28641,27678,1
11101,7691,0
19459,31296,0
11233,53939,0
28745,8674,0
57566,51003,0
26661,39075,0
20185,57039,1
51685,57825,0
54817,45299,0
8253,346,0
22582,47028,0
51908,33996,1
13267,10895,0
16070,45420,0
4173,26231,1
30946,55851,1
4285,8526,1
24908,40754,1
32122,39618,0
18754,57463,0
40620,17870,0
47075,47395,0
17503,25714,0
39384,39240,1
26829,23719,1
54262,38768,1
4139,1366,0
8495,20009,0
17417,53499,1
23179,21124,1
45115,52118,1
32867,13379,1
55811,33775,0
58945,2649,0
45636,20557,0
24603,53856,0
51191,49021,0
19679,9181,0
42407,4597,0
25881,34667,1
11427,42987,0
57923,22484,0
48015,19646,0
32678,35905,1
50945,37474,0
46804,44358,1
1346,55880,1
36067,5872,0
29558,58977,0
43841,14396,0
48836,32194,0
3593,5751,0
44065,26882,0
43693,38708,0
16689,31071,0
46548,41888,0
33764,57960,0
43195,1931,0
39224,36405,0
42346,7650,1
50339,28647,1
44089,57952,1
4378,5882,1
1803,9477,1
9354,34232,0
28536,29401,0
40690,57783,1
27407,35252,0
41224,22092,0
34757,46830,1
18339,48612,1
31522,11611,1
42177,35769,0
23740,1063,0
34286,18376,0
56874,45247,1
42736,33588,1
55274,17394,0
52873,5199,0
30177,48351,0
424,29328,1
20106,35312,0
8626,31119,0
21538,39745,0
34848,38399,1
32269,20942,0
22375,47543,1
4153,7879,1
4137,52045,0
51649,44106,1
43299,2766,1
629,33951,1
28553,8455,1
37840,4859,1
38808,44470,1
7243,47757,0
21709,9554,0
42477,17634,0
45899,8833,0
42982,5597,0
36015,3372,0
21814,38423,1
36097,43144,1
42804,38215,0
16053,54866,0
4423,23939,1
54760,39555,0
17649,8784,1
6009,10430,0
30663,34833,0
3648,13276,0
43864,54074,0
34496,21916,0
42134,4087,1
12502,17015,0
36326,33242,0
17263,12404,1
58036,40317,0
7023,55811,1
45216,42920,1
36520,14485,0
18641,59101,1
26936,58504,0
52300,31406,0
51830,3907,0
59444,25553,0
29707,35694,1
9247,35764,0
22347,42314,0
38202,48123,0
27488,59235,0
34492,53772,1
16484,4355,1
51968,24249,0
55999,26395,1
57224,51235,0
40221,24946,0
11181,58947,0
29234,57815,1
9196,12571,0
35103,57588,0
45928,53039,1
46464,51227,1
9435,54830,1
42995,53770,1
56256,5203,0
42300,56940,0
861,49127,1
7500,43998,0
58300,11495,1
7996,20774,0
34962,41892,0
2596,27111,0
37071,42859,0
27204,26596,1
53998,1901,1
50850,46045,0
11951,21380,1
27726,23757,0
16358,56193,0
29377,20325,0
52222,9289,1
40107,55702,0
51445,37324,0
45809,56185,1
17946,43301,0
47885,38180,1
18408,4728,0
19238,12636,1
57462,10133,1
49725,48665,0
3883,46199,0
24477,39623,0
43374,52204,0
26807,25510,0
52070,39911,0
38009,39173,0
42313,45669,0
30202,34131,0
29943,41374,1
1159,30877,1
12537,56465,1
19101,54409,1
9567,2306,0
50994,16023,0
58216,18182,0
14956,47576,1
43734,52226,1
7662,48953,0
11499,31206,1
47631,13350,1
1608,18297,0
33368,28103,0
36724,42760,0
8893,19587,0
22361,1713,0
1864,47486,1
30438,16984,0
39449,49643,0
39618,54343,1
50492,46375,0
52808,22006,0
8344,10755,0
37715,11185,0
19745,5031,0
29674,2128,0
50139,33526,0
51493,9979,1
2951,5575,1
59772,57516,0
26841,26295,1
16170,14599,1
42705,44796,0
36060,41036,1
45,51547,1
46340,4801,0
54611,33769,1
21977,42287,0
24951,38916,0
28643,35554,0
18024,52273,0
54254,1144,1
25513,54569,0
56952,49320,0
2967,23905,0
44975,29048,0
23224,17089,0
51002,20480,0
44588,8935,0
23942,39918,0
17385,3406,0
30211,31783,0
3037,13006,1
31534,57538,0
18513,32210,0
3077,56680,0
8033,46445,0
28786,12116,0
3599,7429,0
14031,32374,1
51392,25156,0
3914,16624,0
37482,58464,0
14269,7331,0
10391,32279,0
41811,11548,1
45962,27871,1
1658,12602,1
30207,39690,1
5496,29277,0
46336,27210,0
49518,25389,0
57917,51618,0
21125,30316,1
36876,35449,0
57186,7203,1
20484,54414,0
43751,55266,0
29572,22083,0
18940,30195,1
14461,16861,0
37728,55498,0
5638,36567,0
26627,3491,0
14778,44108,0
2439,3654,1
37131,26398,1
12271,42783,1
22289,33817,1
11179,53756,1
19549,47580,0
27825,57293,0
6887,44423,1
2412,42182,0
14712,12918,1
42434,41325,1
1860,13019,1
51554,7748,0
4670,23117,0
21593,52472,0
38450,17822,0
58843,19715,0
27211,16241,0
42321,39186,1
26003,8167,0
39675,14577,0
10461,52323,0
15506,47875,0
27454,42775,0
8014,28212,0
16942,52822,1
59887,2890,0
17399,14798,1
13436,3163,0
24712,19959,0
57718,49293,0
29171,45968,0
26954,25872,0
31961,8103,1
32154,42668,0
46144,33218,0
51724,29634,1
30099,32380,0
30396,50779,1
3036,28037,1
42909,34636,1
46771,42374,0
45772,4708,1
34234,29614,0
52775,51962,1
15537,43226,1
31492,15324,0
6870,16988,0
3921,4594,0
18364,36765,1
49501,45765,0
41688,3253,0
57646,53944,1
20295,47112,0
1902,53932,1
17952,33878,0
49436,8581,0
17698,36392,1
54422,59796,1
9405,39101,1
38380,53013,1
9506,19247,0
52974,55288,0
44154,46085,0
17183,59554,0
44187,3229,1
45373,693,0
59384,20122,0
21849,34087,0
40739,2255,1
4327,16891,0
4908,44430,0
35321,58581,0
39162,56994,1
30582,32035,0
8399,296,0
15459,57886,1
16968,20015,0
19344,33599,1
49644,44219,1
49793,54221,0
33539,4411,0
2941,59332,0
18775,54647,1
51888,53560,1
34890,19537,0
37782,1304,0
46242,53467,1
29138,54956,0
8738,43754,0
41344,22514,0
34604,56926,1
10069,53375,1
2476,36536,0
44940,10187,0
28579,34811,0
3840,11500,0
43731,34907,0
7909,55907,0
26028,27898,0
49664,50090,0
35109,44678,0
7561,38864,0
15112,10954,0
9647,48828,1
3370,30133,1
13874,55719,0
8933,5159,0
24728,45427,0
15797,26645,1
56907,54256,0
34607,7632,0
30456,45894,0
43356,48577,1
56008,45776,0
58396,53793,0
54439,20281,1
111,39922,1
23476,51379,1
9923,8861,1
42770,23896,0
37244,25485,0
42183,32406,0
1375,8914,0
228,24589,0
26955,44164,0
48823,59689,1
42529,53317,1
12023,500,0
56798,33062,1
9938,26745,0
35810,25344,0
27209,47071,1
10397,20523,0
41182,15399,1
5616,45375,0
50926,37951,0
15421,36855,1
15290,40264,0
42379,40015,0
41109,56700,0
47293,34278,0
43481,44094,1
52094,243,0
1046,16008,0
54654,54175,1
38925,45208,0
14707,58098,0
31198,5174,0
46726,56466,1
19382,19234,1
24186,30672,1
35202,56960,1
9527,33802,1
7395,52054,0
49285,17680,1
6549,9633,0
25142,48611,0
51306,49752,1
44667,1378,1
28026,3589,1
42237,43149,0
28638,10773,0
50162,2646,1
9960,32368,0
4995,16099,1
2138,6811,0
16337,5473,0
52621,35538,0
53624,15433,0
19196,49950,1
47387,2092,0
20991,33861,0
55637,53810,0
57785,22713,0
22173,32770,1
51963,4927,0
27479,37013,1
3388,1920,0
17305,15375,1
28717,7013,1
43012,18215,0
20335,34286,0
44797,21209,0
20142,15792,1
32712,40335,0
55077,29987,1
37132,4674,0
6742,29758,0
24288,16318,1
40992,8708,1
36221,6574,1
10038,54752,1
17388,1607,0
3715,47149,0
14439,40535,1
52279,56841,1
37486,11219,1
35734,28241,1
43147,10412,1
36654,53485,0
41372,19003,0
47022,42684,0
51948,39353,0
34149,40036,1
17491,672,1
25113,19837,0
14597,13851,1
4156,3999,0
32527,9376,0
26852,1920,1
54251,38385,0
59302,29837,1
3161,4942,1
59811,4491,1
30412,15873,0
46095,58525,0
49868,6135,0
49597,35798,1
33787,41024,1
45846,13986,0
38022,14857,0
45772,36990,0
16412,52031,1
44543,48299,1
18841,47923,1
21255,5462,1
39385,13525,1
42461,35859,0
36474,34800,0
11009,677,1
41112,50885,0
588,3241,0
54210,29735,0
6073,39155,0
12522,37781,0
19139,33312,0
26512,45147,1
25579,38052,1
21604,46766,1
26076,6,1
57584,45358,0
57956,6919,0
2849,15791,0
1308,29513,1
5439,1392,1
57031,13131,0
54930,26014,0
50658,48520,0
37381,4771,0
37848,25172,0
54466,9384,0
26677,6051,1
2471,7844,0
15868,16143,0
31217,39236,0
51950,54122,0
5880,32283,0
19294,17119,0
45102,56023,0
7170,15595,0
223,12473,0
19994,50633,1
21971,57062,1
52572,36380,0
27846,5103,1
2933,50373,0
12853,23670,0
19955,19514,1
28623,15875,0
18770,48317,1
5264,12583,1
27746,56820,1
13353,51068,0
34132,11682,0
2796,18335,0
24638,17181,1
6558,9135,0
41886,47361,1
1643,33060,1
21865,3504,0
6860,42861,1
30031,51641,1
56696,20726,0
20381,55953,1
26436,26630,1
55331,26190,1
38901,54234,0
51094,15377,1
47230,33095,0
54010,22727,0
34800,24164,1
24374,46103,0
38763,2840,1
25113,41786,0
6986,50314,0
6950,50122,1
32446,46277,0
32684,29406,0
40135,49919,0
54681,43448,0
6656,20523,1
47775,30228,0
7161,27969,1
39952,29235,0
27989,20931,1
56457,44746,1
20425,36056,0
33616,5906,1
6159,23427,1
11667,49208,0
14650,14231,0
48584,54536,0
38465,45490,1
37737,38405,1
53067,40365,0
47206,38795,0
59180,25778,1
14869,32060,0
14654,45807,1
7426,47922,1
58433,45163,1
22443,18571,0
7838,18439,0
51800,32189,0
35462,37568,1
23557,22912,1
1212,4033,1
1198,6832,1
30680,9393,0
5086,39451,0
3480,42205,0
49174,41539,1
25027,47653,0
23926,38102,0
29126,24623,0
7779,39316,0
51699,52928,1
39175,40161,0
48054,59080,0
33183,53066,0
32998,34014,0
52243,12572,0
43947,5302,1
35933,39563,0
17065,21454,1
18541,42751,0
17344,17235,0
9158,12589,1
29391,10518,1
18032,35554,0
28333,22820,1
41338,48914,0
14978,54331,1
52789,33470,1
24262,49130,1
33397,48620,1
6210,29481,0
46350,17122,0
19582,23854,1
2192,17468,1
9507,2702,1
8288,44917,0
38443,23832,0
50568,2709,0
38881,33203,1
17713,24048,0
48359,5768,0
7073,26379,0
48735,53515,0
25059,21710,0
36761,38706,1
54830,15331,1
17917,27993,1
12226,58787,0
4711,22430,0
45790,10514,1
1203,54067,0
42976,50901,0
9747,33437,0
58128,51609,1
9392,43162,0
43064,5883,1
11379,47572,1
56207,12169,1
53911,48808,1
50486,44316,0
25175,4135,1
4221,54724,1
49049,16499,0
5089,27354,1
747,57091,0
30166,24269,1
54876,57723,1
1961,36495,0
41801,35161,1
40538,18019,1
32936,12314,0
31208,3353,0
43830,41056,0
54701,11747,0
19016,31506,1
5606,38253,1
9190,12893,1
25876,29254,0
